Stn Code,Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Agency,Type of Location,SO2,NO2,RSPM/PM10,PM 2.5
166,14-10-15,Maharashtra,Nagpur,"Nagpur Corporation Building, Maskasath, Itwari, Nagpur",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",10,5,37,NA
166,19-10-15,Maharashtra,Nagpur,"Nagpur Corporation Building, Maskasath, Itwari, Nagpur",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",8,5,62,NA
166,21-10-15,Maharashtra,Nagpur,"Nagpur Corporation Building, Maskasath, Itwari, Nagpur",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",6,11,59,NA
166,26-10-15,Maharashtra,Nagpur,"Nagpur Corporation Building, Maskasath, Itwari, Nagpur",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",14,5,93,NA
166,28-10-15,Maharashtra,Nagpur,"Nagpur Corporation Building, Maskasath, Itwari, Nagpur",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",12,7,NA,NA
166,01-11-15,Maharashtra,Nagpur,"Nagpur Corporation Building, Maskasath, Itwari, Nagpur",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,5,3,NA
166,02-11-15,Maharashtra,Nagpur,"Nagpur Corporation Building, Maskasath, Itwari, Nagpur",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,5,58,NA
166,04-11-15,Maharashtra,Nagpur,"Nagpur Corporation Building, Maskasath, Itwari, Nagpur",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",12,9,73,NA
166,13-11-15,Maharashtra,Nagpur,"Nagpur Corporation Building, Maskasath, Itwari, Nagpur",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,359,NA
166,16-11-15,Maharashtra,Nagpur,"Nagpur Corporation Building, Maskasath, Itwari, Nagpur",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",11,13,147,NA
166,18-11-15,Maharashtra,Nagpur,"Nagpur Corporation Building, Maskasath, Itwari, Nagpur",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",13,11,127,NA
166,23-11-15,Maharashtra,Nagpur,"Nagpur Corporation Building, Maskasath, Itwari, Nagpur",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",13,9,199,NA
166,26-11-15,Maharashtra,Nagpur,"Nagpur Corporation Building, Maskasath, Itwari, Nagpur",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",10,11,208,NA
166,30-11-15,Maharashtra,Nagpur,"Nagpur Corporation Building, Maskasath, Itwari, Nagpur",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,5,63,NA
166,02-12-15,Maharashtra,Nagpur,"Nagpur Corporation Building, Maskasath, Itwari, Nagpur",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",21,31,408,NA
166,07-12-15,Maharashtra,Nagpur,"Nagpur Corporation Building, Maskasath, Itwari, Nagpur",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",19,28,3,NA
166,09-12-15,Maharashtra,Nagpur,"Nagpur Corporation Building, Maskasath, Itwari, Nagpur",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",14,30,39,NA
166,11-12-15,Maharashtra,Nagpur,"Nagpur Corporation Building, Maskasath, Itwari, Nagpur",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",29,16,NA,NA
166,14-12-15,Maharashtra,Nagpur,"Nagpur Corporation Building, Maskasath, Itwari, Nagpur",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",25,10,110,NA
166,16-12-15,Maharashtra,Nagpur,"Nagpur Corporation Building, Maskasath, Itwari, Nagpur",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",21,17,58,NA
166,21-12-15,Maharashtra,Nagpur,"Nagpur Corporation Building, Maskasath, Itwari, Nagpur",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",17,40,69,NA
166,23-12-15,Maharashtra,Nagpur,"Nagpur Corporation Building, Maskasath, Itwari, Nagpur",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",39,30,58,NA
166,28-12-15,Maharashtra,Nagpur,"Nagpur Corporation Building, Maskasath, Itwari, Nagpur",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",33,35,77,NA
167,06-02-15,Maharashtra,Nagpur,"NEERI Lab, Nehru Marg, National Highway No. 7,Nagpur",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,7,90,NA
167,11-02-15,Maharashtra,Nagpur,"NEERI Lab, Nehru Marg, National Highway No. 7,Nagpur",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,41,NA
167,13-02-15,Maharashtra,Nagpur,"NEERI Lab, Nehru Marg, National Highway No. 7,Nagpur",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,42,117,NA
167,18-02-15,Maharashtra,Nagpur,"NEERI Lab, Nehru Marg, National Highway No. 7,Nagpur",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",8,19,92,NA
167,20-02-15,Maharashtra,Nagpur,"NEERI Lab, Nehru Marg, National Highway No. 7,Nagpur",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,9,81,NA
167,25-02-15,Maharashtra,Nagpur,"NEERI Lab, Nehru Marg, National Highway No. 7,Nagpur",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,5,85,NA
167,26-02-15,Maharashtra,Nagpur,"NEERI Lab, Nehru Marg, National Highway No. 7,Nagpur",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,5,136,NA
167,04-09-15,Maharashtra,Nagpur,"NEERI Lab, Nehru Marg, National Highway No. 7,Nagpur",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,27,NA
167,09-09-15,Maharashtra,Nagpur,"NEERI Lab, Nehru Marg, National Highway No. 7,Nagpur",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,71,NA
167,11-09-15,Maharashtra,Nagpur,"NEERI Lab, Nehru Marg, National Highway No. 7,Nagpur",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,39,NA
167,16-09-15,Maharashtra,Nagpur,"NEERI Lab, Nehru Marg, National Highway No. 7,Nagpur",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,35,NA
167,23-09-15,Maharashtra,Nagpur,"NEERI Lab, Nehru Marg, National Highway No. 7,Nagpur",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,32,NA
167,25-09-15,Maharashtra,Nagpur,"NEERI Lab, Nehru Marg, National Highway No. 7,Nagpur",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,28,NA
167,02-10-15,Maharashtra,Nagpur,"NEERI Lab, Nehru Marg, National Highway No. 7,Nagpur",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,38,NA
167,07-10-15,Maharashtra,Nagpur,"NEERI Lab, Nehru Marg, National Highway No. 7,Nagpur",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,54,NA
167,09-10-15,Maharashtra,Nagpur,"NEERI Lab, Nehru Marg, National Highway No. 7,Nagpur",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,36,NA
167,14-10-15,Maharashtra,Nagpur,"NEERI Lab, Nehru Marg, National Highway No. 7,Nagpur",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,43,NA
167,22-10-15,Maharashtra,Nagpur,"NEERI Lab, Nehru Marg, National Highway No. 7,Nagpur",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,74,NA
167,23-10-15,Maharashtra,Nagpur,"NEERI Lab, Nehru Marg, National Highway No. 7,Nagpur",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,84,NA
167,28-10-15,Maharashtra,Nagpur,"NEERI Lab, Nehru Marg, National Highway No. 7,Nagpur",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,36,NA
167,04-11-15,Maharashtra,Nagpur,"NEERI Lab, Nehru Marg, National Highway No. 7,Nagpur",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,91,NA
167,06-11-15,Maharashtra,Nagpur,"NEERI Lab, Nehru Marg, National Highway No. 7,Nagpur",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,42,NA
167,11-11-15,Maharashtra,Nagpur,"NEERI Lab, Nehru Marg, National Highway No. 7,Nagpur",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,183,NA
167,19-11-15,Maharashtra,Nagpur,"NEERI Lab, Nehru Marg, National Highway No. 7,Nagpur",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,108,NA
167,20-11-15,Maharashtra,Nagpur,"NEERI Lab, Nehru Marg, National Highway No. 7,Nagpur",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,90,NA
167,25-11-15,Maharashtra,Nagpur,"NEERI Lab, Nehru Marg, National Highway No. 7,Nagpur",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,115,NA
167,27-11-15,Maharashtra,Nagpur,"NEERI Lab, Nehru Marg, National Highway No. 7,Nagpur",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,247,NA
167,02-12-15,Maharashtra,Nagpur,"NEERI Lab, Nehru Marg, National Highway No. 7,Nagpur",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,185,NA
167,04-12-15,Maharashtra,Nagpur,"NEERI Lab, Nehru Marg, National Highway No. 7,Nagpur",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,79,NA
167,23-12-15,Maharashtra,Nagpur,"NEERI Lab, Nehru Marg, National Highway No. 7,Nagpur",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,31,NA
167,25-12-15,Maharashtra,Nagpur,"NEERI Lab, Nehru Marg, National Highway No. 7,Nagpur",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",NA,NA,33,NA
170,09-04-15,Maharashtra,Mumbai,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",National Environmental Engineering Research Institute,Industrial Area,3,7,128,NA
170,16-04-15,Maharashtra,Mumbai,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",National Environmental Engineering Research Institute,Industrial Area,2,9,120,NA
170,22-04-15,Maharashtra,Mumbai,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",National Environmental Engineering Research Institute,Industrial Area,8,12,140,NA
170,28-04-15,Maharashtra,Mumbai,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",National Environmental Engineering Research Institute,Industrial Area,2,13,84,NA
170,30-04-15,Maharashtra,Mumbai,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",National Environmental Engineering Research Institute,Industrial Area,4,19,81,NA
170,05-05-15,Maharashtra,Mumbai,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",National Environmental Engineering Research Institute,Industrial Area,2,31,191,NA
170,12-05-15,Maharashtra,Mumbai,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",National Environmental Engineering Research Institute,Industrial Area,3,25,81,NA
170,14-05-15,Maharashtra,Mumbai,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",National Environmental Engineering Research Institute,Industrial Area,3,36,108,NA
170,19-05-15,Maharashtra,Mumbai,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",National Environmental Engineering Research Institute,Industrial Area,3,22,72,NA
170,21-05-15,Maharashtra,Mumbai,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",National Environmental Engineering Research Institute,Industrial Area,10,29,68,NA
170,26-05-15,Maharashtra,Mumbai,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",National Environmental Engineering Research Institute,Industrial Area,5,27,56,NA
170,28-05-15,Maharashtra,Mumbai,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",National Environmental Engineering Research Institute,Industrial Area,3,12,61,NA
170,01-06-15,Maharashtra,Mumbai,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",National Environmental Engineering Research Institute,Industrial Area,2,23,99,NA
170,03-06-15,Maharashtra,Mumbai,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",National Environmental Engineering Research Institute,Industrial Area,2,6,88,NA
170,11-06-15,Maharashtra,Mumbai,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",National Environmental Engineering Research Institute,Industrial Area,2,6,77,NA
170,16-06-15,Maharashtra,Mumbai,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",National Environmental Engineering Research Institute,Industrial Area,2,7,67,NA
170,18-06-15,Maharashtra,Mumbai,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",National Environmental Engineering Research Institute,Industrial Area,2,6,20,NA
170,25-06-15,Maharashtra,Mumbai,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",National Environmental Engineering Research Institute,Industrial Area,2,7,86,NA
170,29-06-15,Maharashtra,Mumbai,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",National Environmental Engineering Research Institute,Industrial Area,2,5,61,NA
170,02-07-15,Maharashtra,Mumbai,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",National Environmental Engineering Research Institute,Industrial Area,12,19,55,NA
170,08-07-15,Maharashtra,Mumbai,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",National Environmental Engineering Research Institute,Industrial Area,2,20,41,NA
170,10-07-15,Maharashtra,Mumbai,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",National Environmental Engineering Research Institute,Industrial Area,2,24,47,NA
170,14-07-15,Maharashtra,Mumbai,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",National Environmental Engineering Research Institute,Industrial Area,9,11,52,NA
170,17-07-15,Maharashtra,Mumbai,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",National Environmental Engineering Research Institute,Industrial Area,2,11,46,NA
170,23-07-15,Maharashtra,Mumbai,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",National Environmental Engineering Research Institute,Industrial Area,2,39,33,NA
170,28-07-15,Maharashtra,Mumbai,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",National Environmental Engineering Research Institute,Industrial Area,2,38,35,NA
170,30-07-15,Maharashtra,Mumbai,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",National Environmental Engineering Research Institute,Industrial Area,2,31,27,NA
170,04-08-15,Maharashtra,Mumbai,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",National Environmental Engineering Research Institute,Industrial Area,2,10,42,NA
170,06-08-15,Maharashtra,Mumbai,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",National Environmental Engineering Research Institute,Industrial Area,2,9,44,NA
170,11-08-15,Maharashtra,Mumbai,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",National Environmental Engineering Research Institute,Industrial Area,2,15,61,NA
170,13-08-15,Maharashtra,Mumbai,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",National Environmental Engineering Research Institute,Industrial Area,2,9,54,NA
170,18-08-15,Maharashtra,Mumbai,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",National Environmental Engineering Research Institute,Industrial Area,2,10,79,NA
170,20-08-15,Maharashtra,Mumbai,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",National Environmental Engineering Research Institute,Industrial Area,2,10,54,NA
170,25-08-15,Maharashtra,Mumbai,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",National Environmental Engineering Research Institute,Industrial Area,2,10,49,NA
